PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret
10107,03NOV2014,252,1.0437%,0.0007,0.9692,-0.3535,-0.1984,0.9976%,1.2086%,31.8677%,0.9493%
10107,04NOV2014,252,0.2740%,0.0007,0.9662,-0.3656,-0.2104,0.9964%,1.2068%,31.8278%,0.5700%
10107,05NOV2014,252,0.6096%,0.0006,0.9728,-0.3613,-0.1874,0.9880%,1.2017%,32.4099%,0.1220%
10107,06NOV2014,252,1.7551%,0.0005,0.9575,-0.3250,-0.2210,0.9631%,1.1783%,33.1851%,1.2248%
10107,07NOV2014,252,-0.0411%,0.0005,0.9514,-0.3250,-0.2226,0.9626%,1.1722%,32.5649%,-0.0234%
10107,10NOV2014,252,0.4314%,0.0005,0.9563,-0.3201,-0.2111,0.9622%,1.1717%,32.5597%,0.0666%
10107,11NOV2014,252,-0.0409%,0.0005,0.9565,-0.3203,-0.2119,0.9614%,1.1711%,32.6135%,-0.1871%
10107,12NOV2014,252,-0.1842%,0.0006,0.9543,-0.3217,-0.2232,0.9609%,1.1703%,32.5963%,-0.0702%
10107,13NOV2014,252,1.7015%,0.0006,0.9471,-0.3464,-0.2550,0.9612%,1.1677%,32.2486%,1.3603%
10107,14NOV2014,252,-0.0605%,0.0006,0.9523,-0.3535,-0.2495,0.9594%,1.1674%,32.4593%,-0.1310%
10107,17NOV2014,252,-0.2420%,0.0006,0.9532,-0.3483,-0.2575,0.9580%,1.1670%,32.6173%,-0.4784%
10107,18NOV2014,252,-0.8289%,0.0006,0.9457,-0.3433,-0.2250,0.9587%,1.1629%,32.0458%,-1.3913%
10107,19NOV2014,252,-1.0669%,0.0006,0.9450,-0.3234,-0.2069,0.9617%,1.1647%,31.8302%,-1.2000%
10107,20NOV2014,252,0.9954%,0.0006,0.9501,-0.3173,-0.2004,0.9601%,1.1649%,32.0756%,0.9912%
10107,21NOV2014,252,-1.4784%,0.0005,0.9397,-0.3012,-0.1902,0.9693%,1.1684%,31.1686%,-2.0723%
10107,24NOV2014,252,-0.8128%,0.0004,0.9411,-0.3123,-0.1816,0.9715%,1.1696%,31.0041%,-1.0004%
10107,25NOV2014,252,-0.2522%,0.0004,0.9419,-0.3143,-0.1837,0.9714%,1.1698%,31.0461%,-0.1604%
10107,26NOV2014,252,0.5898%,0.0005,0.9401,-0.3066,-0.1912,0.9702%,1.1689%,31.1100%,0.2487%
10107,28NOV2014,252,0.1257%,0.0004,0.9400,-0.3069,-0.1885,0.9698%,1.1684%,31.1022%,-0.0381%
10107,01DEC2014,252,1.6942%,0.0005,0.9334,-0.3298,-0.1614,0.9762%,1.1698%,30.3586%,2.3514%
10107,02DEC2014,252,-0.3291%,0.0004,0.9299,-0.3250,-0.1659,0.9763%,1.1692%,30.2704%,-0.7893%
10107,03DEC2014,252,-0.7841%,0.0004,0.9263,-0.3357,-0.1851,0.9786%,1.1702%,30.0671%,-1.0223%
10107,04DEC2014,252,1.5807%,0.0004,0.9245,-0.3414,-0.1996,0.9783%,1.1699%,30.0712%,1.6456%
10107,05DEC2014,252,-0.8600%,0.0004,0.9089,-0.3371,-0.2477,0.9713%,1.1606%,29.9522%,-0.8432%
10107,08DEC2014,252,-1.4973%,0.0004,0.9148,-0.3335,-0.2476,0.9731%,1.1638%,30.0867%,-0.8921%
10107,09DEC2014,252,-0.2201%,0.0004,0.9128,-0.3251,-0.2438,0.9725%,1.1629%,30.0651%,0.2064%
10107,10DEC2014,252,-1.4499%,0.0004,0.9133,-0.3322,-0.2383,0.9685%,1.1624%,30.5801%,-0.1107%
10107,11DEC2014,252,0.5757%,0.0004,0.9096,-0.3325,-0.2397,0.9682%,1.1593%,30.2581%,0.0520%
10107,12DEC2014,252,-0.4664%,0.0005,0.8922,-0.3183,-0.2488,0.9689%,1.1576%,29.9580%,0.9683%
10107,15DEC2014,252,-0.5964%,0.0006,0.8922,-0.3113,-0.2433,0.9643%,1.1545%,30.2260%,-0.0558%
10107,16DEC2014,252,-3.2355%,0.0005,0.9089,-0.3527,-0.3005,0.9742%,1.1732%,31.0461%,-2.1834%
10107,17DEC2014,252,1.2843%,0.0005,0.9000,-0.3526,-0.3051,0.9735%,1.1736%,31.1914%,-0.3899%
10107,18DEC2014,252,3.8916%,0.0005,0.9467,-0.3962,-0.3131,0.9723%,1.1976%,34.0762%,1.4025%
10107,19DEC2014,252,0.2946%,0.0006,0.9466,-0.4017,-0.3112,0.9703%,1.1959%,34.1648%,-0.1355%
10107,22DEC2014,252,0.6714%,0.0005,0.9460,-0.4219,-0.3149,0.9673%,1.1931%,34.2662%,0.3744%
10107,23DEC2014,252,0.9796%,0.0006,0.9531,-0.4109,-0.2766,0.9673%,1.1937%,34.3381%,0.9965%
10107,24DEC2014,252,-0.6398%,0.0005,0.9520,-0.4162,-0.2799,0.9664%,1.1925%,34.3346%,-0.6084%
10107,26DEC2014,252,-0.5401%,0.0005,0.9502,-0.4165,-0.2712,0.9678%,1.1921%,34.0794%,-0.8428%
10107,29DEC2014,252,-0.8981%,0.0005,0.9490,-0.4227,-0.2866,0.9690%,1.1933%,34.0599%,-0.7949%
10107,30DEC2014,252,-0.9062%,0.0005,0.9503,-0.4251,-0.2917,0.9693%,1.1950%,34.2122%,-0.3336%
10107,31DEC2014,252,-1.2122%,0.0005,0.9537,-0.4277,-0.2884,0.9694%,1.1979%,34.5118%,-0.2284%
10107,02JAN2015,252,0.6674%,0.0005,0.9542,-0.4318,-0.2898,0.9699%,1.1974%,34.3934%,0.5397%
10107,05JAN2015,252,-0.9303%,0.0005,0.9417,-0.4247,-0.3027,0.9702%,1.1982%,34.4367%,0.7709%
10107,06JAN2015,252,-1.4571%,0.0006,0.9462,-0.4233,-0.2762,0.9638%,1.1940%,34.8490%,-0.9028%
10107,07JAN2015,252,1.2705%,0.0006,0.9457,-0.4235,-0.2751,0.9637%,1.1955%,35.0180%,0.0497%
10107,08JAN2015,252,2.9418%,0.0007,0.9586,-0.4323,-0.2868,0.9583%,1.2027%,36.5097%,1.1064%
10107,09JAN2015,252,-0.8405%,0.0007,0.9591,-0.4320,-0.2923,0.9572%,1.2033%,36.7199%,-0.1562%
10107,12JAN2015,252,-1.2503%,0.0006,0.9643,-0.4369,-0.2639,0.9551%,1.2036%,37.0295%,-0.4484%
10107,13JAN2015,252,-0.5257%,0.0007,0.9480,-0.4324,-0.2630,0.9488%,1.1886%,36.2796%,-0.2202%
10107,14JAN2015,252,-0.8629%,0.0006,0.9421,-0.4307,-0.2507,0.9465%,1.1824%,35.9238%,-0.3011%
10107,15JAN2015,252,-1.0336%,0.0005,0.9359,-0.4382,-0.2762,0.9353%,1.1729%,36.4091%,-0.2902%
10107,16JAN2015,252,1.6711%,0.0005,0.9411,-0.4363,-0.2686,0.9356%,1.1769%,36.8000%,0.5666%
10107,20JAN2015,252,0.3244%,0.0006,0.9373,-0.4299,-0.2615,0.9334%,1.1732%,36.7003%,-0.2121%
10107,21JAN2015,252,-1.0132%,0.0006,0.9277,-0.4071,-0.2774,0.9386%,1.1746%,36.1507%,-1.6705%
10107,22JAN2015,252,2.6350%,0.0006,0.9425,-0.3920,-0.2428,0.9416%,1.1842%,36.7769%,1.4690%
10107,23JAN2015,252,0.1061%,0.0006,0.9474,-0.3912,-0.2364,0.9399%,1.1842%,36.9987%,0.5660%
10107,26JAN2015,252,-0.3603%,0.0004,1.0090,-0.4042,-0.2409,0.9050%,1.1781%,40.9833%,-0.5503%
10107,27JAN2015,252,-9.2533%,0.0001,1.0861,-0.5334,-0.3130,1.0198%,1.3104%,39.4247%,-7.7216%
10107,28JAN2015,252,-3.4459%,-0.0000,1.1113,-0.5253,-0.2540,1.0291%,1.3286%,39.9989%,-2.2248%
10107,29JAN2015,252,1.9908%,-0.0001,1.1325,-0.5205,-0.2557,1.0224%,1.3326%,41.1358%,1.0432%
10107,30JAN2015,252,-3.8324%,-0.0002,1.1596,-0.4999,-0.2461,1.0355%,1.3548%,41.5732%,-2.7586%
10107,02FEB2015,252,2.1782%,-0.0003,1.1850,-0.4957,-0.1897,1.0148%,1.3514%,43.6108%,0.7448%
10107,03FEB2015,252,0.7752%,-0.0002,1.1604,-0.5028,-0.2028,1.0139%,1.3323%,42.0853%,-0.8201%
10107,04FEB2015,252,0.5769%,-0.0002,1.1641,-0.5067,-0.2104,1.0125%,1.3324%,42.2596%,0.8962%
10107,05FEB2015,252,1.4579%,-0.0001,1.1657,-0.5143,-0.2076,1.0087%,1.3317%,42.6327%,0.4018%
10107,06FEB2015,252,-0.0942%,-0.0001,1.1709,-0.5174,-0.2015,1.0081%,1.3305%,42.5912%,0.2548%
10107,09FEB2015,252,-0.1179%,-0.0000,1.1771,-0.5258,-0.2152,1.0072%,1.3291%,42.5789%,0.2535%
10107,10FEB2015,252,0.5666%,-0.0001,1.1696,-0.5130,-0.1877,1.0086%,1.3290%,42.4023%,-0.9873%
10107,11FEB2015,252,-0.5164%,-0.0001,1.1722,-0.5117,-0.1791,1.0093%,1.3282%,42.2567%,-0.6596%
10107,12FEB2015,252,1.6753%,-0.0001,1.1763,-0.5148,-0.1795,1.0087%,1.3313%,42.5905%,0.5691%
10107,13FEB2015,252,1.8102%,-0.0001,1.1797,-0.5142,-0.1879,1.0120%,1.3356%,42.5926%,1.2892%
10107,17FEB2015,252,0.0456%,-0.0000,1.1818,-0.5159,-0.1825,1.0113%,1.3356%,42.6626%,-0.1784%
10107,18FEB2015,252,-0.1147%,-0.0001,1.1824,-0.5205,-0.1804,1.0111%,1.3356%,42.6900%,-0.1363%
10107,19FEB2015,252,-0.0689%,-0.0001,1.1874,-0.5157,-0.1671,1.0095%,1.3356%,42.8716%,0.0097%
10107,20FEB2015,252,0.8161%,-0.0001,1.1864,-0.5146,-0.1655,1.0095%,1.3360%,42.8962%,-0.1700%
10107,23FEB2015,252,0.6727%,-0.0001,1.1872,-0.5211,-0.1749,1.0090%,1.3361%,42.9664%,0.7270%
10107,24FEB2015,252,-0.1359%,-0.0001,1.1919,-0.5169,-0.1669,1.0056%,1.3351%,43.2691%,-0.4107%
10107,25FEB2015,252,-0.2268%,-0.0001,1.1915,-0.5174,-0.1689,1.0055%,1.3349%,43.2619%,-0.2100%
10107,26FEB2015,252,0.1478%,-0.0000,1.1900,-0.5139,-0.1732,1.0060%,1.3348%,43.1962%,0.5018%
10107,27FEB2015,252,-0.4653%,-0.0001,1.1888,-0.5147,-0.1748,1.0056%,1.3338%,43.1654%,-0.1153%
10107,02MAR2015,252,0.0684%,-0.0001,1.1843,-0.5109,-0.1842,1.0051%,1.3320%,43.0654%,-0.6289%
10107,03MAR2015,252,-1.3674%,-0.0001,1.1841,-0.5082,-0.1882,1.0064%,1.3319%,42.9098%,-0.9561%
10107,04MAR2015,252,-0.5199%,-0.0002,1.1820,-0.5113,-0.1897,1.0063%,1.3286%,42.6383%,-0.0449%
10107,05MAR2015,252,0.1277%,-0.0001,1.1824,-0.5123,-0.1837,1.0048%,1.3275%,42.7140%,0.0037%
10107,06MAR2015,252,-1.7397%,-0.0001,1.1824,-0.5119,-0.1814,1.0048%,1.3324%,43.1346%,0.0080%
10107,09MAR2015,252,1.1567%,-0.0001,1.1846,-0.5089,-0.1703,1.0051%,1.3334%,43.1838%,0.7650%
10107,10MAR2015,252,-1.9137%,-0.0000,1.1824,-0.5078,-0.1719,1.0051%,1.3391%,43.6670%,0.1526%
10107,11MAR2015,252,-0.1190%,-0.0001,1.1858,-0.4965,-0.1571,1.0034%,1.3389%,43.8341%,0.2936%
10107,12MAR2015,252,-2.2868%,-0.0002,1.1560,-0.5256,-0.2231,1.0264%,1.3464%,41.8925%,-3.5374%
10107,13MAR2015,252,0.8776%,-0.0002,1.1513,-0.5185,-0.2232,1.0314%,1.3458%,41.2688%,1.6455%
10107,16MAR2015,252,0.4350%,-0.0002,1.1375,-0.4952,-0.2019,1.0353%,1.3456%,40.7973%,-1.4726%
10107,17MAR2015,252,0.3248%,-0.0002,1.1368,-0.4894,-0.1987,1.0365%,1.3446%,40.5702%,0.8107%
10107,18MAR2015,252,1.9307%,-0.0003,1.1285,-0.5185,-0.1863,1.0154%,1.3273%,41.4761%,0.4475%
10107,19MAR2015,252,-0.5059%,-0.0003,1.1275,-0.5173,-0.1908,1.0154%,1.3269%,41.4338%,0.1532%
10107,20MAR2015,252,1.4071%,-0.0004,1.1204,-0.5163,-0.2358,1.0074%,1.3191%,41.6766%,0.5179%
10107,23MAR2015,252,-0.0583%,-0.0003,1.1199,-0.5145,-0.2346,1.0076%,1.3188%,41.6223%,0.3172%
10107,24MAR2015,252,0.1050%,-0.0004,1.1185,-0.4999,-0.2647,1.0056%,1.3178%,41.7644%,0.9262%
10107,25MAR2015,252,-3.3566%,-0.0004,1.1360,-0.4967,-0.3016,1.0104%,1.3348%,42.6965%,-1.8390%
10107,26MAR2015,252,-0.6030%,-0.0004,1.1331,-0.5085,-0.3029,1.0092%,1.3325%,42.6342%,-0.3105%
10107,27MAR2015,252,-0.5824%,-0.0004,1.1310,-0.5133,-0.2990,1.0088%,1.3312%,42.5688%,-0.9058%
10107,30MAR2015,252,-0.0244%,-0.0005,1.1123,-0.5064,-0.3293,1.0052%,1.3229%,42.2651%,-1.4166%
10107,31MAR2015,252,-0.7446%,-0.0006,1.1043,-0.5159,-0.3282,1.0030%,1.3194%,42.2146%,0.4191%
10107,01APR2015,252,0.1599%,-0.0005,1.0998,-0.5100,-0.3122,1.0044%,1.3179%,41.9082%,0.8942%
10107,02APR2015,252,-1.0560%,-0.0006,1.0970,-0.5105,-0.3219,1.0077%,1.3195%,41.6767%,-1.3943%
10107,06APR2015,252,3.1149%,-0.0005,1.1069,-0.5275,-0.3188,1.0174%,1.3329%,41.7316%,2.2674%
10107,07APR2015,252,-0.0361%,-0.0004,1.0945,-0.5417,-0.3018,1.0130%,1.3210%,41.1944%,0.0498%
10107,08APR2015,252,-0.2649%,-0.0004,1.1036,-0.5408,-0.2890,1.0114%,1.3211%,41.3949%,-0.5921%
10107,09APR2015,252,0.1449%,-0.0005,1.1022,-0.5323,-0.2864,1.0120%,1.3211%,41.3266%,-0.7089%
10107,10APR2015,252,0.5786%,-0.0005,1.1002,-0.5316,-0.2807,1.0118%,1.3177%,41.0399%,-0.0818%
10107,13APR2015,252,0.0959%,-0.0004,1.0909,-0.5230,-0.2638,1.0130%,1.3060%,39.8312%,0.8471%
10107,14APR2015,252,-0.2634%,-0.0004,1.0959,-0.5209,-0.2696,1.0124%,1.3058%,39.8934%,-0.4378%
10107,15APR2015,252,1.4526%,-0.0004,1.1055,-0.5214,-0.2503,1.0127%,1.3088%,40.1313%,1.0552%
10107,16APR2015,252,-0.2248%,-0.0004,1.1025,-0.5178,-0.2528,1.0118%,1.3059%,39.9712%,-0.2307%
10107,17APR2015,252,-1.2927%,-0.0004,1.1005,-0.5163,-0.2499,1.0116%,1.3047%,39.8885%,-0.1344%
10107,20APR2015,252,3.0998%,-0.0003,1.1145,-0.5108,-0.2504,1.0184%,1.3174%,40.2410%,2.0694%
10107,21APR2015,252,-0.6293%,-0.0003,1.1165,-0.5096,-0.2448,1.0185%,1.3180%,40.2877%,-0.6087%
10107,22APR2015,252,0.8209%,-0.0003,1.1177,-0.5088,-0.2445,1.0185%,1.3189%,40.3695%,0.1679%
10107,23APR2015,252,0.8259%,-0.0002,1.1179,-0.5084,-0.2356,1.0188%,1.3189%,40.3326%,0.5881%
10107,24APR2015,252,10.4522%,0.0001,1.1318,-0.6014,-0.3428,1.1952%,1.4724%,34.1141%,9.9349%
10107,27APR2015,252,0.3342%,0.0001,1.1356,-0.5972,-0.3433,1.1946%,1.4725%,34.1839%,0.7164%
10107,28APR2015,252,2.3423%,0.0002,1.1383,-0.5503,-0.2295,1.1994%,1.4721%,33.6216%,2.5036%
10107,29APR2015,252,-0.1933%,0.0002,1.1451,-0.5581,-0.2361,1.1946%,1.4709%,34.0417%,-0.0004%
10107,30APR2015,252,-0.8561%,0.0002,1.1463,-0.5559,-0.2354,1.1941%,1.4720%,34.1946%,-0.0098%
10107,01MAY2015,252,0.0308%,0.0002,1.1361,-0.5457,-0.2161,1.1952%,1.4704%,33.9270%,-1.4350%
10107,04MAY2015,252,-0.8529%,0.0002,1.1333,-0.5449,-0.2180,1.1970%,1.4706%,33.7435%,-1.1450%
10107,05MAY2015,252,-1.3267%,0.0003,1.1337,-0.5532,-0.2352,1.1950%,1.4726%,34.1431%,0.0480%
10107,06MAY2015,252,-2.7731%,0.0002,1.1408,-0.5738,-0.2389,1.2024%,1.4822%,34.1865%,-2.1014%
10107,07MAY2015,252,0.9075%,0.0002,1.1407,-0.5733,-0.2475,1.2027%,1.4821%,34.1579%,0.4235%
10107,08MAY2015,252,2.2484%,0.0002,1.1455,-0.5745,-0.2513,1.2029%,1.4881%,34.6598%,0.5248%
10107,11MAY2015,252,-0.7958%,0.0002,1.1454,-0.5722,-0.2523,1.2028%,1.4890%,34.7496%,0.0365%
10107,12MAY2015,252,-0.0422%,0.0002,1.1420,-0.5800,-0.2529,1.2026%,1.4877%,34.6561%,0.2916%
10107,13MAY2015,252,0.5808%,0.0001,1.1409,-0.5603,-0.2517,1.2003%,1.4840%,34.5813%,0.5737%
10107,14MAY2015,252,2.2992%,0.0002,1.1455,-0.5749,-0.2703,1.2014%,1.4901%,34.9947%,1.0083%
10107,15MAY2015,252,-0.8723%,0.0002,1.1420,-0.5669,-0.2654,1.2032%,1.4876%,34.5751%,-1.1243%
10107,18MAY2015,252,-0.5901%,0.0001,1.1404,-0.5750,-0.2666,1.2040%,1.4879%,34.5190%,-0.6970%
10107,19MAY2015,252,-0.2499%,0.0002,1.1416,-0.5708,-0.2645,1.2038%,1.4879%,34.5491%,-0.1523%
10107,20MAY2015,252,0.0000%,0.0001,1.1429,-0.5673,-0.2649,1.2036%,1.4878%,34.5540%,0.1479%
10107,21MAY2015,252,-0.3363%,0.0001,1.1380,-0.5611,-0.2663,1.2040%,1.4847%,34.2347%,-0.7610%
10107,22MAY2015,252,-1.0966%,0.0001,1.1409,-0.5526,-0.2642,1.2045%,1.4859%,34.2808%,-0.9455%
10107,26MAY2015,252,-0.6610%,0.0001,1.1379,-0.5503,-0.2648,1.2048%,1.4866%,34.3174%,0.4750%
10107,27MAY2015,252,2.1893%,0.0002,1.1459,-0.5441,-0.2696,1.2071%,1.4925%,34.5897%,1.2306%
10107,28MAY2015,252,-0.3361%,0.0002,1.1458,-0.5458,-0.2680,1.2068%,1.4924%,34.6094%,-0.1091%
10107,29MAY2015,252,-1.2434%,0.0002,1.1482,-0.5464,-0.2688,1.2073%,1.4940%,34.6923%,-0.5627%
10107,01JUN2015,252,0.7896%,0.0001,1.1473,-0.5375,-0.2761,1.2057%,1.4920%,34.6987%,0.5134%
10107,02JUN2015,252,-0.6564%,0.0001,1.1484,-0.5467,-0.2758,1.2051%,1.4925%,34.8057%,-0.3620%
10107,03JUN2015,252,-0.1492%,0.0002,1.1479,-0.5528,-0.2695,1.2024%,1.4903%,34.8986%,-0.1876%
10107,04JUN2015,252,-1.0459%,0.0002,1.1489,-0.5523,-0.2694,1.2024%,1.4920%,35.0485%,-0.0910%
10107,05JUN2015,252,-0.4745%,0.0001,1.1412,-0.5924,-0.2811,1.1957%,1.4863%,35.2736%,-0.0692%
10107,08JUN2015,252,-0.8886%,0.0001,1.1408,-0.5949,-0.2825,1.1956%,1.4870%,35.3531%,-0.1058%
10107,09JUN2015,252,-0.1749%,0.0001,1.1406,-0.5905,-0.2855,1.1956%,1.4866%,35.3190%,-0.2776%
10107,10JUN2015,252,2.1030%,0.0001,1.1479,-0.5892,-0.2778,1.1965%,1.4919%,35.6821%,0.8827%
10107,11JUN2015,252,-0.3647%,0.0001,1.1459,-0.5889,-0.2789,1.1971%,1.4916%,35.5876%,-0.6925%
10107,12JUN2015,252,-1.0121%,0.0001,1.1473,-0.5901,-0.2805,1.1970%,1.4924%,35.6627%,-0.0623%
10107,15JUN2015,252,-1.0768%,0.0000,1.1472,-0.5884,-0.2743,1.1953%,1.4910%,35.7270%,-0.5321%
10107,16JUN2015,252,0.7807%,0.0000,1.1482,-0.5902,-0.2648,1.1948%,1.4912%,35.8030%,0.1860%
10107,17JUN2015,252,0.3055%,0.0000,1.1470,-0.5941,-0.2694,1.1945%,1.4911%,35.8272%,-0.2156%
10107,18JUN2015,252,1.6315%,0.0001,1.1559,-0.5999,-0.2767,1.1928%,1.4943%,36.2855%,0.5140%
10107,19JUN2015,252,-1.3271%,0.0001,1.1586,-0.6062,-0.2762,1.1927%,1.4967%,36.4910%,-0.5494%
10107,22JUN2015,252,0.2820%,0.0000,1.1566,-0.6075,-0.2778,1.1929%,1.4966%,36.4702%,-0.4072%
10107,23JUN2015,252,-0.6922%,-0.0000,1.1561,-0.6091,-0.2860,1.1928%,1.4967%,36.4856%,-0.6046%
10107,24JUN2015,252,-0.5990%,-0.0000,1.1544,-0.6094,-0.2855,1.1930%,1.4967%,36.4745%,0.2755%
10107,25JUN2015,252,0.0329%,0.0000,1.1520,-0.6091,-0.2897,1.1932%,1.4962%,36.4079%,0.4870%
10107,26JUN2015,252,-0.8543%,-0.0000,1.1513,-0.6093,-0.2983,1.1935%,1.4965%,36.3950%,-0.8004%
10107,29JUN2015,252,-1.9664%,-0.0000,1.1460,-0.6184,-0.2959,1.1912%,1.4999%,36.9240%,0.2915%
10107,30JUN2015,252,-0.4958%,-0.0000,1.1455,-0.6121,-0.2739,1.1902%,1.4979%,36.8572%,-0.8894%
10107,01JUL2015,252,0.6682%,-0.0000,1.1443,-0.6045,-0.2735,1.1905%,1.4982%,36.8549%,-0.4898%
10107,02JUL2015,252,-0.1012%,-0.0000,1.1444,-0.6029,-0.2732,1.1907%,1.4982%,36.8442%,-0.3506%
10107,06JUL2015,252,-0.0225%,0.0000,1.1460,-0.5997,-0.2733,1.1899%,1.4981%,36.9127%,0.3591%
10107,07JUL2015,252,-0.2027%,-0.0000,1.1436,-0.5796,-0.2634,1.1917%,1.4980%,36.7128%,-1.1533%
10107,08JUL2015,252,-0.1354%,0.0000,1.1241,-0.5750,-0.2644,1.1970%,1.4977%,36.1241%,1.8038%
10107,09JUL2015,252,0.6329%,0.0001,1.1280,-0.5818,-0.2676,1.1954%,1.4980%,36.3191%,0.3901%
10107,10JUL2015,252,0.2022%,0.0000,1.1199,-0.5796,-0.2550,1.1977%,1.4980%,36.0782%,-1.1966%
10107,13JUL2015,252,2.0847%,0.0000,1.1242,-0.5790,-0.2548,1.1977%,1.5024%,36.4424%,0.6521%
10107,14JUL2015,252,0.1757%,0.0000,1.1246,-0.5801,-0.2569,1.1975%,1.5024%,36.4661%,-0.2346%
10107,15JUL2015,252,0.3069%,-0.0000,1.1248,-0.5731,-0.2766,1.1964%,1.5019%,36.5372%,0.0520%
10107,16JUL2015,252,1.9668%,-0.0001,1.1190,-0.5510,-0.3172,1.1800%,1.4876%,37.0813%,0.8319%
10107,17JUL2015,252,-0.0857%,-0.0002,1.1368,-0.5311,-0.3097,1.1722%,1.4863%,37.8080%,-0.6817%
10107,20JUL2015,252,0.6435%,-0.0002,1.1417,-0.5287,-0.3172,1.1712%,1.4867%,37.9415%,0.0973%
10107,21JUL2015,252,0.7673%,-0.0002,1.1383,-0.5237,-0.3046,1.1742%,1.4873%,37.6760%,1.4043%
10107,22JUL2015,252,-3.6802%,-0.0003,1.1437,-0.5385,-0.3368,1.1916%,1.5057%,37.3649%,-3.2975%
10107,23JUL2015,252,1.2516%,-0.0002,1.1364,-0.5514,-0.3588,1.1960%,1.5076%,37.0695%,1.6234%
10107,24JUL2015,252,-0.3687%,-0.0002,1.1331,-0.5624,-0.3590,1.1939%,1.5063%,37.1789%,0.5292%
10107,27JUL2015,252,-1.2843%,-0.0002,1.1379,-0.5573,-0.3620,1.1936%,1.5085%,37.3975%,-0.5612%
10107,28JUL2015,252,-0.0220%,-0.0002,1.1247,-0.5528,-0.3495,1.1955%,1.5066%,37.0297%,-1.6730%
10107,29JUL2015,252,2.0953%,-0.0002,1.1330,-0.5609,-0.3256,1.1978%,1.5121%,37.2449%,1.2292%
10107,30JUL2015,252,1.2746%,-0.0001,1.1331,-0.5555,-0.3354,1.1993%,1.5133%,37.2017%,1.1316%
10107,31JUL2015,252,-0.3840%,-0.0002,1.1519,-0.5569,-0.3504,1.1959%,1.5122%,37.4632%,-0.0739%
10107,03AUG2015,252,0.2355%,-0.0002,1.1498,-0.5606,-0.3534,1.1958%,1.5115%,37.4103%,0.3849%
10107,04AUG2015,252,1.5595%,-0.0001,1.1462,-0.5600,-0.3559,1.2005%,1.5128%,37.0254%,1.6913%
10107,05AUG2015,252,0.0841%,-0.0001,1.1500,-0.5677,-0.3511,1.2001%,1.5121%,37.0101%,-0.4856%
10107,06AUG2015,252,-2.0177%,-0.0002,1.1520,-0.5650,-0.3758,1.2003%,1.5169%,37.3866%,-0.6297%
10107,07AUG2015,252,0.2574%,-0.0002,1.1577,-0.5664,-0.3736,1.1957%,1.5153%,37.7393%,0.2920%
10107,10AUG2015,252,1.2623%,-0.0002,1.1700,-0.5732,-0.3752,1.1917%,1.5172%,38.3046%,0.0828%
10107,11AUG2015,252,-1.9438%,-0.0002,1.1747,-0.5723,-0.3824,1.1924%,1.5225%,38.6563%,-0.6989%
10107,12AUG2015,252,0.7111%,-0.0002,1.1755,-0.5672,-0.3889,1.1918%,1.5224%,38.7193%,0.4645%
10107,13AUG2015,252,-0.0214%,-0.0002,1.1740,-0.5658,-0.3875,1.1916%,1.5204%,38.5789%,-0.0809%
10107,14AUG2015,252,0.5778%,-0.0002,1.1756,-0.5650,-0.3830,1.1917%,1.5206%,38.5800%,0.3188%
10107,17AUG2015,252,0.6809%,-0.0002,1.1757,-0.5623,-0.3786,1.1898%,1.5194%,38.6817%,-0.0958%
10107,18AUG2015,252,0.5495%,-0.0002,1.1749,-0.5678,-0.3736,1.1908%,1.5192%,38.5629%,0.7411%
10107,19AUG2015,252,-1.3962%,-0.0002,1.1766,-0.5656,-0.3704,1.1909%,1.5204%,38.6480%,-0.5442%
10107,20AUG2015,252,-2.0382%,-0.0001,1.1701,-0.5779,-0.3576,1.1887%,1.5250%,39.2433%,0.6409%
10107,21AUG2015,252,-5.6724%,-0.0002,1.1882,-0.6119,-0.3778,1.1900%,1.5662%,42.2776%,-1.0885%
10107,24AUG2015,252,-3.2273%,-0.0002,1.1548,-0.6060,-0.3951,1.1933%,1.5794%,42.9131%,1.4698%
10107,25AUG2015,252,-2.9031%,-0.0002,1.1664,-0.6192,-0.3783,1.1956%,1.5899%,43.4473%,-1.3726%
10107,26AUG2015,252,5.5350%,-0.0002,1.1719,-0.6227,-0.3816,1.1956%,1.6278%,46.0484%,0.2681%
10107,27AUG2015,252,2.7862%,-0.0002,1.1691,-0.6221,-0.3836,1.1955%,1.6371%,46.6723%,-0.2394%
10107,28AUG2015,252,0.0683%,-0.0001,1.1699,-0.6149,-0.3802,1.1958%,1.6371%,46.6428%,0.4360%
10107,31AUG2015,252,-0.9333%,-0.0001,1.1661,-0.6037,-0.3516,1.1956%,1.6364%,46.6140%,0.9382%
10107,01SEP2015,252,-3.9063%,-0.0001,1.1733,-0.6005,-0.3456,1.1955%,1.6542%,47.7694%,-0.4944%
10107,02SEP2015,252,3.6825%,-0.0001,1.1820,-0.6084,-0.3645,1.1975%,1.6703%,48.6014%,1.1636%
10107,03SEP2015,252,0.3229%,-0.0001,1.1831,-0.6067,-0.3587,1.1967%,1.6699%,48.6470%,0.1848%
10107,04SEP2015,252,-2.0460%,-0.0001,1.1819,-0.6044,-0.3581,1.1957%,1.6724%,48.8812%,-0.0538%
10107,08SEP2015,252,3.0040%,-0.0002,1.1799,-0.6126,-0.3436,1.1913%,1.6814%,49.7972%,-0.3744%
