PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,b_umd,ivol,tvol,R2,exret
93436,21AUG2015,252,-4.7114%,-0.0004,1.3690,0.1633,-1.3781,-0.6053,2.0863%,2.4567%,27.8764%,-0.9375%
93436,24AUG2015,252,-5.1567%,-0.0004,1.3786,0.1604,-1.3663,-0.6017,2.0861%,2.4772%,29.0836%,-0.4319%
93436,25AUG2015,252,0.5300%,-0.0004,1.3604,0.1821,-1.3861,-0.5974,2.0857%,2.4733%,28.8828%,1.7491%
93436,26AUG2015,252,2.1861%,-0.0005,1.3110,0.2507,-1.3690,-0.6007,2.0908%,2.4772%,28.7639%,-2.8069%
93436,27AUG2015,252,8.0724%,-0.0003,1.3655,0.2056,-1.3814,-0.6904,2.1097%,2.5289%,30.4100%,4.6879%
93436,28AUG2015,252,2.2593%,-0.0002,1.3671,0.2200,-1.3870,-0.7026,2.1097%,2.5329%,30.6249%,0.7842%
93436,31AUG2015,252,0.2334%,-0.0002,1.3594,0.2384,-1.3454,-0.7155,2.1094%,2.5291%,30.4343%,1.7527%
93436,01SEP2015,252,-4.1877%,-0.0004,1.3598,0.1980,-1.3643,-0.7344,2.0830%,2.5201%,31.6833%,-0.3219%
93436,02SEP2015,252,3.7967%,-0.0004,1.3666,0.1911,-1.3764,-0.7322,2.0836%,2.5308%,32.2236%,0.8770%
93436,03SEP2015,252,-0.8559%,-0.0005,1.3681,0.1987,-1.3683,-0.7210,2.0816%,2.5290%,32.2529%,-0.5319%
93436,04SEP2015,252,-1.4823%,-0.0003,1.3752,0.1878,-1.3621,-0.7132,2.0706%,2.5236%,32.6800%,-0.0367%
93436,08SEP2015,252,2.5793%,-0.0004,1.3668,0.1834,-1.3449,-0.7147,2.0693%,2.5266%,32.9229%,-0.9594%
93436,09SEP2015,252,0.2982%,-0.0003,1.3524,0.1901,-1.3284,-0.7046,2.0753%,2.5254%,32.4671%,2.4825%
93436,10SEP2015,252,-0.1728%,-0.0004,1.3509,0.1932,-1.3238,-0.7050,2.0762%,2.5247%,32.3680%,-1.0529%
93436,11SEP2015,252,0.7083%,-0.0003,1.3518,0.1963,-1.3213,-0.7032,2.0761%,2.5250%,32.3962%,0.1255%
93436,14SEP2015,252,1.1789%,-0.0003,1.3494,0.2007,-1.3056,-0.6891,2.0805%,2.5260%,32.1612%,2.1415%
93436,15SEP2015,252,0.1501%,0.0000,1.3322,0.0995,-1.2146,-0.6677,2.0233%,2.4600%,32.3531%,-1.3661%
93436,16SEP2015,252,3.4231%,0.0000,1.3311,0.1077,-1.2274,-0.7048,2.0214%,2.4635%,32.6707%,1.6913%
93436,17SEP2015,252,-0.0686%,0.0000,1.3330,0.1005,-1.1995,-0.7032,2.0224%,2.4635%,32.6083%,-1.0061%
93436,18SEP2015,252,-0.5533%,0.0000,1.3225,0.1040,-1.2190,-0.6991,2.0238%,2.4631%,32.4881%,1.2942%
93436,21SEP2015,252,1.3737%,0.0002,1.3263,0.0666,-1.1504,-0.6791,2.0275%,2.4621%,32.1871%,2.4471%
93436,22SEP2015,252,-1.2339%,0.0003,1.3104,0.0419,-1.1513,-0.6804,2.0234%,2.4528%,31.9472%,0.9359%
93436,23SEP2015,252,0.0460%,0.0004,1.3134,0.0492,-1.1269,-0.6516,2.0246%,2.4528%,31.8691%,1.5763%
93436,24SEP2015,252,0.7891%,0.0005,1.3153,0.0526,-1.1432,-0.6633,2.0247%,2.4529%,31.8654%,1.4697%
93436,25SEP2015,252,-2.3601%,0.0005,1.3155,0.0560,-1.1515,-0.6651,2.0248%,2.4540%,31.9237%,-0.1823%
93436,28SEP2015,252,-3.3008%,0.0006,1.3071,0.0565,-1.1217,-0.6539,2.0249%,2.4630%,32.4135%,1.3131%
93436,29SEP2015,252,-0.7165%,0.0006,1.3060,0.0573,-1.1304,-0.6561,2.0244%,2.4632%,32.4569%,-0.0915%
93436,30SEP2015,252,0.7095%,0.0005,1.2891,0.0643,-1.1127,-0.6540,2.0286%,2.4626%,32.1462%,-2.0836%
93436,01OCT2015,252,-3.4299%,0.0004,1.2928,0.0860,-1.1195,-0.6664,2.0381%,2.4714%,31.9906%,-3.2044%
93436,02OCT2015,252,3.2058%,0.0002,1.2861,0.0429,-1.0607,-0.6214,2.0251%,2.4623%,32.3591%,-1.1179%
93436,05OCT2015,252,-0.5736%,-0.0000,1.2564,0.0010,-1.0984,-0.5883,2.0366%,2.4608%,31.5081%,-3.5004%
93436,06OCT2015,252,-1.9053%,-0.0002,1.2639,0.0324,-1.1178,-0.5609,2.0310%,2.4602%,31.8458%,-1.3637%
93436,07OCT2015,252,-3.9344%,-0.0005,1.2534,-0.0218,-1.1088,-0.5460,2.0577%,2.4725%,30.7386%,-5.5955%
93436,08OCT2015,252,-2.2590%,-0.0006,1.2578,-0.0330,-1.1233,-0.5130,2.0639%,2.4765%,30.5464%,-3.3765%
93436,09OCT2015,252,-2.6597%,-0.0008,1.2790,-0.0030,-1.0149,-0.4818,2.0746%,2.4815%,30.1051%,-3.7789%
93436,12OCT2015,252,-2.3155%,-0.0005,1.2428,-0.0116,-1.0012,-0.5131,2.0441%,2.4365%,29.6129%,-1.5779%
93436,13OCT2015,252,1.7024%,-0.0003,1.2124,0.0272,-0.9370,-0.5172,2.0442%,2.4166%,28.4484%,3.1870%
93436,14OCT2015,252,-1.0810%,-0.0003,1.2154,0.0305,-0.9277,-0.5086,2.0447%,2.4166%,28.4147%,-0.7816%
93436,15OCT2015,252,2.0426%,-0.0003,1.2196,0.0317,-0.9169,-0.5020,2.0448%,2.4189%,28.5437%,0.3696%
93436,16OCT2015,252,2.5756%,-0.0002,1.2256,0.0459,-0.9064,-0.4920,2.0470%,2.4225%,28.5965%,2.2443%
93436,19OCT2015,252,0.4802%,-0.0001,1.2275,0.0372,-0.9090,-0.4859,2.0472%,2.4225%,28.5861%,0.5334%
93436,20OCT2015,252,-6.6068%,-0.0004,1.2257,0.0036,-1.0353,-0.4913,2.0789%,2.4569%,28.4036%,-5.8324%
93436,21OCT2015,252,-1.3801%,-0.0004,1.2282,0.0103,-1.0310,-0.4905,2.0791%,2.4548%,28.2676%,-0.4760%
93436,22OCT2015,252,0.7759%,-0.0004,1.2215,0.0202,-1.0305,-0.4860,2.0800%,2.4527%,28.0820%,-1.0365%
93436,23OCT2015,252,-1.2422%,-0.0005,1.2092,0.0231,-1.0210,-0.4972,2.0867%,2.4512%,27.5319%,-2.7079%
93436,26OCT2015,252,2.9509%,-0.0004,1.2079,-0.0021,-1.0354,-0.4657,2.0971%,2.4583%,27.2258%,3.3306%
93436,27OCT2015,252,-2.2810%,-0.0002,1.2065,0.0346,-1.0350,-0.4762,2.0694%,2.4354%,27.8014%,-1.9362%
93436,28OCT2015,252,1.2408%,-0.0006,1.1497,-0.1810,-1.1177,-0.4963,2.0074%,2.3614%,27.7318%,-0.1785%
93436,29OCT2015,252,-0.6245%,-0.0005,1.1518,-0.1666,-1.0938,-0.4833,2.0070%,2.3586%,27.5951%,-0.8819%
93436,30OCT2015,252,-2.2209%,-0.0006,1.1649,-0.1591,-1.0394,-0.4452,2.0135%,2.3626%,27.3748%,-2.8093%
93436,02NOV2015,252,3.3151%,-0.0006,1.1719,-0.1400,-1.0449,-0.4562,2.0159%,2.3706%,27.6896%,1.5283%
93436,03NOV2015,252,-2.5445%,-0.0007,1.1709,-0.1549,-1.0306,-0.4230,2.0257%,2.3758%,27.3001%,-3.2867%
93436,04NOV2015,252,11.1735%,-0.0002,1.1596,-0.0952,-1.0249,-0.3726,2.1516%,2.4766%,24.5198%,11.5208%
93436,05NOV2015,252,0.0604%,-0.0001,1.1714,-0.1022,-0.9435,-0.3407,2.1435%,2.4675%,24.5398%,1.0709%
93436,06NOV2015,252,0.2546%,-0.0002,1.1667,-0.0922,-0.9063,-0.3308,2.1321%,2.4518%,24.3759%,0.5719%
93436,09NOV2015,252,-3.0255%,-0.0002,1.1748,-0.0847,-0.9033,-0.3337,2.1351%,2.4591%,24.6137%,-1.8606%
93436,10NOV2015,252,-3.9187%,-0.0004,1.1680,-0.0955,-0.9503,-0.3670,2.1467%,2.4710%,24.5257%,-3.5891%
93436,11NOV2015,252,1.1917%,-0.0004,1.1676,-0.1027,-0.9087,-0.3289,2.1402%,2.4606%,24.3433%,1.9853%
93436,12NOV2015,252,-2.8026%,-0.0004,1.1763,-0.0790,-0.9020,-0.3317,2.1406%,2.4663%,24.6708%,-1.3096%
93436,13NOV2015,252,-2.7003%,-0.0005,1.1833,-0.0722,-0.8969,-0.3257,2.1413%,2.4711%,24.9069%,-1.3004%
93436,16NOV2015,252,3.4365%,-0.0006,1.1954,-0.0796,-0.8823,-0.3181,2.1383%,2.4744%,25.3268%,1.8409%
93436,17NOV2015,252,-0.1446%,-0.0005,1.1958,-0.0974,-0.8715,-0.3115,2.1365%,2.4719%,25.2951%,-0.3066%
93436,18NOV2015,252,3.3037%,-0.0005,1.2019,-0.0984,-0.8737,-0.3176,2.1373%,2.4791%,25.6712%,1.1691%
93436,19NOV2015,252,0.3302%,-0.0003,1.1947,-0.1605,-0.9027,-0.3319,2.1243%,2.4673%,25.8728%,0.3866%
93436,20NOV2015,252,-0.8070%,-0.0004,1.1922,-0.1686,-0.9045,-0.3383,2.1255%,2.4676%,25.8074%,-1.1989%
93436,23NOV2015,252,-1.0272%,-0.0003,1.1967,-0.2021,-0.9185,-0.3500,2.1173%,2.4639%,26.1592%,-1.1952%
93436,24NOV2015,252,0.2296%,-0.0003,1.1953,-0.2157,-0.9124,-0.3475,2.1165%,2.4618%,26.0881%,-0.1195%
93436,25NOV2015,252,5.2188%,-0.0002,1.1948,-0.1611,-0.9580,-0.3669,2.1373%,2.4836%,25.9414%,4.8006%
93436,27NOV2015,252,0.8579%,-0.0001,1.1960,-0.1575,-0.9579,-0.3620,2.1378%,2.4842%,25.9395%,0.7974%
93436,30NOV2015,252,-0.5829%,-0.0000,1.1892,-0.1952,-1.0031,-0.3680,2.1342%,2.4824%,26.0876%,0.4098%
93436,01DEC2015,252,3.0096%,0.0002,1.1864,-0.2630,-0.9445,-0.3378,2.1254%,2.4671%,25.7830%,2.1547%
93436,02DEC2015,252,-2.1923%,0.0002,1.1940,-0.2606,-0.9270,-0.3355,2.1267%,2.4711%,25.9295%,-1.2585%
93436,03DEC2015,252,0.3104%,0.0003,1.1820,-0.2567,-0.9033,-0.3326,2.1306%,2.4704%,25.6180%,2.3813%
93436,04DEC2015,252,-1.0012%,0.0002,1.1541,-0.2111,-0.9147,-0.3746,2.1399%,2.4711%,25.0066%,-3.2285%
93436,07DEC2015,252,0.3255%,0.0003,1.1548,-0.2017,-0.9018,-0.3639,2.1374%,2.4678%,24.9857%,0.7681%
93436,08DEC2015,252,-1.9080%,0.0003,1.1529,-0.2252,-0.8371,-0.3356,2.1330%,2.4564%,24.5975%,-1.8104%
93436,09DEC2015,252,-0.9704%,0.0003,1.1525,-0.2573,-0.8408,-0.3316,2.1317%,2.4562%,24.6756%,-0.2592%
93436,10DEC2015,252,1.1358%,0.0003,1.1420,-0.2736,-0.8495,-0.3327,2.1302%,2.4483%,24.3004%,0.4341%
93436,11DEC2015,252,-4.4259%,0.0003,1.1629,-0.2646,-0.8475,-0.3333,2.1330%,2.4644%,25.0874%,-2.0764%
93436,14DEC2015,252,0.7188%,0.0003,1.1673,-0.2732,-0.8386,-0.3265,2.1329%,2.4640%,25.0722%,0.4516%
93436,15DEC2015,252,1.1483%,0.0003,1.1686,-0.2724,-0.8262,-0.3217,2.1328%,2.4632%,25.0297%,0.5507%
93436,16DEC2015,252,6.0699%,0.0006,1.1830,-0.2603,-0.8626,-0.3436,2.1428%,2.4842%,25.5969%,3.7460%
93436,17DEC2015,252,-0.4776%,0.0005,1.1624,-0.2763,-0.8668,-0.3373,2.1423%,2.4718%,24.8836%,1.2906%
93436,18DEC2015,252,-1.2554%,0.0004,1.1317,-0.2334,-0.8602,-0.3425,2.1340%,2.4443%,23.7774%,0.3555%
93436,21DEC2015,252,0.9112%,0.0005,1.1317,-0.2342,-0.8607,-0.3440,2.1339%,2.4447%,23.8093%,-0.0553%
93436,22DEC2015,252,-1.1223%,0.0003,1.1220,-0.2404,-0.8716,-0.3364,2.1370%,2.4441%,23.5538%,-2.0761%
93436,23DEC2015,252,-0.1087%,0.0003,1.1142,-0.2459,-0.8647,-0.3196,2.1394%,2.4436%,23.3462%,-1.6803%
93436,24DEC2015,252,0.3788%,0.0003,1.1134,-0.2477,-0.8666,-0.3226,2.1393%,2.4435%,23.3447%,0.5809%
93436,28DEC2015,252,-0.7026%,0.0002,1.1105,-0.2558,-0.8593,-0.3232,2.1361%,2.4390%,23.2915%,-0.3564%
93436,29DEC2015,252,3.5990%,0.0003,1.1216,-0.2479,-0.8562,-0.3198,2.1405%,2.4485%,23.5760%,2.2844%
93436,30DEC2015,252,0.3794%,0.0004,1.1166,-0.2496,-0.8515,-0.3167,2.1412%,2.4466%,23.4011%,1.2019%
93436,31DEC2015,252,0.8064%,0.0004,1.1120,-0.2629,-0.8514,-0.3239,2.1432%,2.4470%,23.2902%,1.6599%
93436,04JAN2016,252,-6.9164%,0.0002,1.1581,-0.1803,-0.7930,-0.2443,2.1689%,2.4845%,23.7926%,-5.5594%
93436,05JAN2016,252,0.0089%,0.0003,1.1401,-0.1730,-0.8102,-0.2387,2.1639%,2.4700%,23.2457%,0.0049%
93436,06JAN2016,252,-1.9648%,0.0002,1.1480,-0.1503,-0.7964,-0.2368,2.1620%,2.4730%,23.5765%,0.0083%
93436,07JAN2016,252,-1.5477%,0.0004,1.1431,-0.1517,-0.7998,-0.2249,2.1608%,2.4751%,23.7827%,1.4851%
93436,08JAN2016,252,-2.1563%,0.0004,1.1674,-0.1451,-0.8014,-0.2211,2.1560%,2.4789%,24.3521%,-1.0207%
93436,11JAN2016,252,-1.4929%,0.0004,1.1604,-0.1444,-0.8356,-0.2403,2.1551%,2.4778%,24.3503%,-0.8530%
93436,12JAN2016,252,1.0200%,0.0005,1.1554,-0.1329,-0.8348,-0.2365,2.1534%,2.4747%,24.2797%,-0.2849%
93436,13JAN2016,252,-4.6007%,0.0004,1.1654,-0.1322,-0.8520,-0.2432,2.1527%,2.4912%,25.3312%,-0.9011%
93436,14JAN2016,252,2.9305%,0.0006,1.1510,-0.1203,-0.9190,-0.2679,2.1255%,2.4718%,26.0585%,0.5281%
93436,15JAN2016,252,-0.5772%,0.0007,1.1407,-0.0929,-0.9447,-0.2794,2.1265%,2.4720%,25.9997%,1.8112%
93436,19JAN2016,252,-0.1317%,0.0007,1.1471,-0.0892,-0.9426,-0.2772,2.1254%,2.4717%,26.0623%,0.3727%
93436,20JAN2016,252,-2.9406%,0.0006,1.1591,-0.1746,-0.8972,-0.2567,2.1316%,2.4786%,26.0378%,-2.8895%
93436,21JAN2016,252,0.6392%,0.0005,1.1579,-0.1362,-0.8826,-0.2325,2.1284%,2.4743%,26.0104%,-0.6607%
93436,22JAN2016,252,1.2902%,0.0004,1.1364,-0.1584,-0.9046,-0.2416,2.1286%,2.4704%,25.7568%,-1.3191%
93436,25JAN2016,252,-3.0462%,0.0004,1.1481,-0.1397,-0.8818,-0.2449,2.1311%,2.4780%,26.0361%,-1.6439%
93436,26JAN2016,252,-1.4360%,0.0001,1.1283,-0.1865,-0.9231,-0.2286,2.1336%,2.4743%,25.6417%,-2.5761%
93436,27JAN2016,252,-2.8363%,0.0001,1.1346,-0.2008,-0.9361,-0.2288,2.1321%,2.4807%,26.1308%,-0.2515%
93436,28JAN2016,252,0.8667%,0.0002,1.1282,-0.2075,-0.9196,-0.2107,2.1296%,2.4730%,25.8389%,1.4783%
93436,29JAN2016,252,0.7907%,0.0000,1.0990,-0.2420,-0.9521,-0.2196,2.1289%,2.4666%,25.5067%,-1.8777%
93436,01FEB2016,252,3.0021%,0.0001,1.0945,-0.2621,-0.9997,-0.2351,2.1330%,2.4733%,25.6276%,2.1197%
93436,02FEB2016,252,-7.1900%,-0.0002,1.1151,-0.2514,-1.0349,-0.2589,2.1487%,2.5042%,26.3762%,-5.0829%
93436,03FEB2016,252,-5.0881%,-0.0005,1.1064,-0.2105,-0.9893,-0.1635,2.1743%,2.5144%,25.2189%,-5.8483%
93436,04FEB2016,252,1.0664%,-0.0005,1.1063,-0.2100,-0.9942,-0.1749,2.1749%,2.5154%,25.2401%,0.8304%
93436,05FEB2016,252,-7.2606%,-0.0006,1.1316,-0.1696,-1.0674,-0.1822,2.1863%,2.5549%,26.7695%,-3.7073%
93436,08FEB2016,252,-8.9852%,-0.0008,1.1475,-0.2145,-1.2103,-0.2616,2.2177%,2.6138%,28.0152%,-6.1801%
93436,09FEB2016,252,0.1757%,-0.0008,1.1495,-0.2123,-1.2055,-0.2547,2.2175%,2.6139%,28.0267%,0.3276%
93436,10FEB2016,252,-3.0894%,-0.0009,1.1597,-0.2182,-1.1962,-0.2475,2.2238%,2.6205%,27.9837%,-3.5862%
93436,11FEB2016,252,4.7331%,-0.0006,1.1305,-0.2229,-1.3267,-0.2816,2.2389%,2.6366%,27.8932%,4.5536%
93436,12FEB2016,252,0.3788%,-0.0004,1.1453,-0.2058,-1.3479,-0.2950,2.2080%,2.6209%,29.0289%,-0.8664%
93436,16FEB2016,252,2.7344%,-0.0004,1.1436,-0.2088,-1.3552,-0.3010,2.2074%,2.6267%,29.3770%,-0.3469%
93436,17FEB2016,252,8.7066%,-0.0002,1.1571,-0.2560,-1.4864,-0.3933,2.2297%,2.6842%,30.9967%,5.1225%
93436,18FEB2016,252,-1.1323%,-0.0001,1.1572,-0.2543,-1.4950,-0.3937,2.2292%,2.6851%,31.0769%,-0.2066%
93436,19FEB2016,252,-0.1139%,-0.0003,1.1601,-0.2604,-1.4673,-0.3790,2.2220%,2.6755%,31.0288%,-0.3777%
93436,22FEB2016,252,6.6995%,-0.0001,1.1748,-0.2727,-1.4808,-0.4186,2.2399%,2.7042%,31.3898%,4.7763%
93436,23FEB2016,252,-0.2982%,0.0001,1.1730,-0.2595,-1.4849,-0.3956,2.2224%,2.6895%,31.7176%,1.1433%
93436,24FEB2016,252,1.0101%,0.0001,1.1755,-0.2551,-1.4713,-0.3913,2.2217%,2.6886%,31.7149%,0.0151%
93436,25FEB2016,252,4.7095%,0.0003,1.1920,-0.2693,-1.4643,-0.3861,2.2329%,2.7050%,31.8552%,3.8124%
93436,26FEB2016,252,1.5526%,0.0003,1.1902,-0.2661,-1.4627,-0.3995,2.2330%,2.7046%,31.8330%,1.4118%
93436,29FEB2016,252,0.8353%,0.0005,1.1835,-0.2511,-1.4575,-0.4074,2.2344%,2.7026%,31.6455%,1.8534%
93436,01MAR2016,252,-2.9073%,0.0004,1.1451,-0.2059,-1.5151,-0.4223,2.2437%,2.7024%,31.0626%,-5.3321%
93436,02MAR2016,252,1.0679%,0.0004,1.1488,-0.1948,-1.5159,-0.4230,2.2410%,2.7023%,31.2251%,0.4917%
93436,03MAR2016,252,3.9291%,0.0005,1.1551,-0.1680,-1.4927,-0.4424,2.2502%,2.7120%,31.1582%,3.5642%
93436,04MAR2016,252,2.7077%,0.0007,1.1572,-0.1539,-1.5012,-0.4538,2.2520%,2.7167%,31.2807%,2.3063%
93436,07MAR2016,252,2.1140%,0.0008,1.1523,-0.1184,-1.4870,-0.4644,2.2530%,2.7112%,30.9463%,1.7160%
93436,08MAR2016,252,-1.3103%,0.0009,1.1552,-0.1215,-1.4716,-0.4420,2.2510%,2.7107%,31.0412%,1.0018%
93436,09MAR2016,252,3.0207%,0.0009,1.1689,-0.1156,-1.4383,-0.4324,2.2575%,2.7170%,30.9649%,2.9893%
93436,10MAR2016,252,-1.6961%,0.0008,1.1650,-0.1436,-1.4802,-0.4476,2.2521%,2.7171%,31.2970%,-0.5228%
93436,11MAR2016,252,1.1307%,0.0008,1.1729,-0.1200,-1.4361,-0.4167,2.2507%,2.7164%,31.3481%,-1.3359%
93436,14MAR2016,252,3.6867%,0.0009,1.1664,-0.1362,-1.4831,-0.4325,2.2556%,2.7246%,31.4690%,2.4808%
93436,15MAR2016,252,1.4827%,0.0010,1.1646,-0.1586,-1.4107,-0.3909,2.2632%,2.7164%,30.5817%,3.6255%
93436,16MAR2016,252,1.6442%,0.0010,1.1648,-0.1569,-1.4115,-0.3918,2.2632%,2.7179%,30.6598%,0.3309%
93436,17MAR2016,252,2.0051%,0.0010,1.1673,-0.1159,-1.3794,-0.3805,2.2640%,2.7141%,30.4144%,1.7735%
93436,18MAR2016,252,2.8094%,0.0012,1.1643,-0.0762,-1.4244,-0.3843,2.2564%,2.7145%,30.9056%,1.6868%
93436,21MAR2016,252,2.3975%,0.0013,1.1603,-0.0867,-1.4466,-0.3918,2.2581%,2.7174%,30.9470%,1.7460%
93436,22MAR2016,252,-1.7120%,0.0011,1.1641,-0.0830,-1.4250,-0.3820,2.2624%,2.7195%,30.7869%,-2.3381%
93436,23MAR2016,252,-4.9778%,0.0010,1.1669,-0.0604,-1.4452,-0.4189,2.2699%,2.7375%,31.2444%,-3.0813%
93436,24MAR2016,252,2.3228%,0.0011,1.1589,-0.0633,-1.4439,-0.4288,2.2723%,2.7308%,30.7629%,2.0462%
93436,28MAR2016,252,1.1021%,0.0012,1.1600,-0.0529,-1.4309,-0.4199,2.2711%,2.7283%,30.7053%,1.6585%
93436,29MAR2016,252,-0.0565%,0.0013,1.1575,-0.0898,-1.4110,-0.4015,2.2663%,2.7219%,30.6761%,-2.9591%
93436,30MAR2016,252,-1.4079%,0.0011,1.1463,-0.0897,-1.4213,-0.4079,2.2670%,2.7175%,30.4048%,-1.6689%
93436,31MAR2016,252,1.2693%,0.0011,1.1464,-0.0919,-1.4259,-0.4097,2.2670%,2.7177%,30.4154%,0.3011%
93436,01APR2016,252,3.4034%,0.0012,1.1526,-0.1007,-1.4403,-0.4045,2.2708%,2.7251%,30.5619%,2.2377%
93436,04APR2016,252,3.9564%,0.0013,1.1425,-0.1238,-1.4928,-0.4134,2.2788%,2.7337%,30.5143%,3.4965%
93436,05APR2016,252,3.4333%,0.0012,1.1259,-0.0941,-1.4719,-0.3840,2.2718%,2.7136%,29.9093%,4.0141%
93436,06APR2016,252,3.8948%,0.0013,1.1262,-0.1004,-1.4894,-0.3932,2.2722%,2.7239%,30.4140%,0.8782%
93436,07APR2016,252,-3.0970%,0.0011,1.1351,-0.1048,-1.4703,-0.3938,2.2756%,2.7285%,30.4401%,-2.1488%
93436,08APR2016,252,-2.7722%,0.0010,1.1314,-0.1119,-1.4944,-0.3956,2.2809%,2.7337%,30.3835%,-2.3701%
93436,11APR2016,252,-0.0600%,0.0011,1.1334,-0.1043,-1.4688,-0.3872,2.2827%,2.7337%,30.2717%,1.6710%
93436,12APR2016,252,-0.8403%,0.0010,1.1291,-0.1076,-1.4831,-0.3850,2.2843%,2.7341%,30.1918%,-1.2767%
93436,13APR2016,252,2.7076%,0.0012,1.1332,-0.0977,-1.4785,-0.3943,2.2840%,2.7379%,30.4072%,1.4640%
93436,14APR2016,252,-1.0490%,0.0011,1.1336,-0.0937,-1.4796,-0.3979,2.2845%,2.7389%,30.4255%,-0.9330%
93436,15APR2016,252,1.0522%,0.0012,1.1338,-0.0900,-1.4811,-0.3955,2.2846%,2.7392%,30.4395%,0.8122%
93436,18APR2016,252,-0.2475%,0.0011,1.1387,-0.0793,-1.4727,-0.3895,2.2844%,2.7393%,30.4525%,-1.3904%
93436,19APR2016,252,-2.5642%,0.0011,1.1445,-0.0751,-1.4978,-0.3895,2.2812%,2.7440%,30.8839%,-1.0044%
93436,20APR2016,252,1.0511%,0.0011,1.1437,-0.0814,-1.4866,-0.3987,2.2806%,2.7420%,30.8191%,1.3075%
93436,21APR2016,252,-0.6721%,0.0009,1.1432,-0.0527,-1.4647,-0.3821,2.2660%,2.7264%,30.9180%,-1.3775%
93436,22APR2016,252,2.1990%,0.0010,1.1444,-0.0199,-1.4516,-0.3863,2.2691%,2.7295%,30.8900%,2.3591%
93436,25APR2016,252,-0.7606%,0.0011,1.1444,-0.0241,-1.4564,-0.3886,2.2687%,2.7300%,30.9361%,-0.2191%
93436,26APR2016,252,0.7624%,0.0008,1.1725,0.0820,-1.4186,-0.3327,2.2275%,2.7046%,32.1642%,1.2919%
93436,27APR2016,252,-0.8946%,0.0008,1.1713,0.0773,-1.4293,-0.3342,2.2276%,2.7050%,32.1843%,-0.3823%
93436,28APR2016,252,-1.4952%,0.0007,1.1776,0.1016,-1.4299,-0.3218,2.2243%,2.7064%,32.4498%,-0.1446%
93436,29APR2016,252,-2.8057%,0.0007,1.1736,0.0837,-1.4458,-0.3359,2.2259%,2.7066%,32.3676%,-1.4421%
93436,02MAY2016,252,0.4320%,0.0007,1.1781,0.0747,-1.4559,-0.3349,2.2236%,2.7067%,32.5105%,-0.7163%
93436,03MAY2016,252,-3.9206%,0.0006,1.1826,0.0911,-1.4541,-0.3484,2.2272%,2.7156%,32.7322%,-2.7559%
93436,04MAY2016,252,-4.2011%,0.0003,1.1994,0.0892,-1.4849,-0.3593,2.2265%,2.7279%,33.3842%,-2.8851%
93436,05MAY2016,252,-4.9560%,0.0002,1.2013,0.1326,-1.4748,-0.3526,2.2453%,2.7450%,33.0919%,-4.6595%
93436,06MAY2016,252,1.6073%,0.0002,1.2002,0.1322,-1.4629,-0.3545,2.2439%,2.7413%,32.9963%,1.5809%
93436,09MAY2016,252,-2.7963%,0.0000,1.2085,0.1159,-1.3806,-0.3474,2.2611%,2.7470%,32.2473%,-4.7185%
93436,10MAY2016,252,-0.1101%,-0.0001,1.2036,0.0965,-1.3979,-0.3559,2.2594%,2.7459%,32.2910%,-1.1507%
93436,11MAY2016,252,0.1294%,-0.0001,1.2023,0.0994,-1.3670,-0.3419,2.2589%,2.7423%,32.1511%,2.4483%
93436,12MAY2016,252,-0.8040%,-0.0001,1.2022,0.0996,-1.3669,-0.3422,2.2585%,2.7425%,32.1791%,-0.0299%
93436,13MAY2016,252,0.1592%,-0.0000,1.2061,0.1014,-1.3695,-0.3385,2.2577%,2.7424%,32.2246%,0.2543%
93436,16MAY2016,252,0.3275%,-0.0001,1.2037,0.1099,-1.3505,-0.3272,2.2576%,2.7397%,32.0952%,-1.4864%
93436,17MAY2016,252,-1.7428%,-0.0001,1.2065,0.1211,-1.3450,-0.3215,2.2574%,2.7418%,32.2128%,-0.1757%
93436,18MAY2016,252,3.1809%,0.0000,1.2173,0.1671,-1.2638,-0.2879,2.2737%,2.7490%,31.5926%,4.3435%
93436,19MAY2016,252,1.9132%,0.0002,1.2131,0.1557,-1.2792,-0.2940,2.2760%,2.7508%,31.5424%,2.1071%
93436,20MAY2016,252,2.3558%,0.0002,1.2140,0.1624,-1.2810,-0.2956,2.2763%,2.7546%,31.7159%,0.6120%
93436,23MAY2016,252,-1.8431%,0.0001,1.2182,0.1624,-1.2652,-0.2885,2.2795%,2.7565%,31.6129%,-2.1999%
93436,24MAY2016,252,0.7816%,-0.0000,1.2136,0.1439,-1.2683,-0.2949,2.2802%,2.7570%,31.5979%,-1.4809%
93436,25MAY2016,252,0.7664%,0.0000,1.2202,0.1541,-1.2641,-0.2880,2.2786%,2.7574%,31.7134%,0.1661%
93436,26MAY2016,252,2.5230%,0.0000,1.2193,0.1408,-1.2874,-0.2938,2.2788%,2.7601%,31.8379%,2.0629%
93436,27MAY2016,252,-0.9240%,-0.0001,1.2173,0.1317,-1.2863,-0.2941,2.2815%,2.7607%,31.7033%,-1.8479%
93436,31MAY2016,252,0.0852%,-0.0001,1.2189,0.1293,-1.2836,-0.2908,2.2811%,2.7605%,31.7152%,-0.6275%
93436,01JUN2016,252,-1.6440%,-0.0001,1.2165,0.1082,-1.2856,-0.2950,2.2854%,2.7623%,31.5482%,-2.2429%
