PERMNO,DATE,n,RET,vwretd,swbeta,swalpha,ivol,tvol,R2
14593,27MAR2017,252,0.17%,-0.03%,0.81,-0.00,1.13%,1.24%,17.10%
14593,28MAR2017,252,2.07%,0.69%,0.79,-0.00,1.13%,1.24%,16.50%
14593,29MAR2017,252,0.22%,0.23%,0.78,-0.00,1.14%,1.24%,15.82%
14593,30MAR2017,252,-0.13%,0.26%,0.78,-0.00,1.13%,1.24%,15.93%
14593,31MAR2017,252,-0.19%,-0.11%,0.78,-0.00,1.13%,1.24%,16.07%
14593,03APR2017,252,0.03%,-0.26%,0.80,-0.00,1.13%,1.23%,16.71%
14593,04APR2017,252,0.74%,0.06%,0.79,-0.00,1.13%,1.23%,16.28%
14593,05APR2017,252,-0.52%,-0.41%,0.79,-0.00,1.12%,1.23%,16.73%
14593,06APR2017,252,-0.25%,0.35%,0.80,-0.00,1.11%,1.22%,17.09%
14593,07APR2017,252,-0.22%,-0.07%,0.79,-0.00,1.11%,1.22%,17.06%
14593,10APR2017,252,-0.12%,0.15%,0.79,-0.00,1.12%,1.22%,16.84%
14593,11APR2017,252,-1.08%,-0.01%,0.79,-0.00,1.12%,1.22%,16.41%
14593,12APR2017,252,0.12%,-0.46%,0.77,-0.00,1.12%,1.22%,15.46%
14593,13APR2017,252,-0.53%,-0.72%,0.77,-0.00,1.12%,1.22%,15.47%
14593,17APR2017,252,0.55%,0.87%,0.78,-0.00,1.11%,1.21%,15.95%
14593,18APR2017,252,-0.44%,-0.25%,0.80,-0.00,1.10%,1.21%,17.15%
14593,19APR2017,252,-0.37%,-0.13%,0.81,-0.00,1.10%,1.21%,17.51%
14593,20APR2017,252,1.25%,0.77%,0.82,-0.00,1.10%,1.21%,17.52%
14593,21APR2017,252,-0.12%,-0.29%,0.81,-0.00,1.10%,1.21%,17.43%
14593,24APR2017,252,0.96%,1.08%,0.81,-0.00,1.10%,1.21%,17.53%
14593,25APR2017,252,0.62%,0.60%,0.81,-0.00,1.09%,1.21%,17.79%
14593,26APR2017,252,-0.59%,-0.01%,0.81,-0.00,1.09%,1.21%,17.75%
14593,27APR2017,252,0.08%,-0.00%,0.78,0.00,1.02%,1.13%,18.62%
14593,28APR2017,252,-0.10%,-0.26%,0.74,0.00,1.01%,1.11%,17.45%
14593,01MAY2017,252,2.04%,0.20%,0.73,0.00,1.02%,1.12%,16.70%
14593,02MAY2017,252,0.63%,0.02%,0.72,0.00,1.02%,1.12%,16.43%
14593,03MAY2017,252,-0.31%,-0.26%,0.75,0.00,1.01%,1.11%,17.86%
14593,04MAY2017,252,-0.36%,-0.08%,0.74,0.00,1.01%,1.11%,17.04%
14593,05MAY2017,252,1.66%,0.58%,0.74,0.00,1.01%,1.11%,16.95%
14593,08MAY2017,252,2.72%,-0.08%,0.74,0.00,1.02%,1.12%,16.94%
14593,09MAY2017,252,0.64%,-0.10%,0.74,0.00,1.02%,1.12%,16.88%
14593,10MAY2017,252,-0.47%,0.26%,0.75,0.00,1.02%,1.12%,16.99%
14593,11MAY2017,252,0.86%,-0.27%,0.74,0.00,1.02%,1.12%,16.90%
14593,12MAY2017,252,1.40%,-0.15%,0.69,0.00,1.03%,1.11%,14.84%
14593,15MAY2017,252,-0.26%,0.56%,0.69,0.00,1.03%,1.11%,14.76%
14593,16MAY2017,252,-0.15%,-0.04%,0.72,0.00,1.00%,1.09%,16.91%
14593,17MAY2017,252,-3.36%,-1.81%,0.76,0.00,1.01%,1.11%,18.68%
14593,18MAY2017,252,1.52%,0.34%,0.77,0.00,1.01%,1.12%,18.86%
14593,19MAY2017,252,0.34%,0.76%,0.76,0.00,1.01%,1.12%,18.83%
14593,22MAY2017,252,0.61%,0.54%,0.76,0.00,1.00%,1.11%,19.10%
14593,23MAY2017,252,-0.12%,0.15%,0.74,0.00,1.01%,1.11%,17.94%
14593,24MAY2017,252,-0.30%,0.24%,0.73,0.00,1.01%,1.11%,17.15%
14593,25MAY2017,252,0.35%,0.32%,0.71,0.00,1.01%,1.11%,16.04%
14593,26MAY2017,252,-0.17%,0.03%,0.70,0.00,1.01%,1.11%,15.71%
14593,30MAY2017,252,0.04%,-0.23%,0.70,0.00,1.01%,1.11%,15.74%
14593,31MAY2017,252,-0.59%,-0.03%,0.70,0.00,1.01%,1.11%,15.71%
14593,01JUN2017,252,0.27%,0.91%,0.70,0.00,1.01%,1.10%,16.05%
14593,02JUN2017,252,1.48%,0.35%,0.71,0.00,1.01%,1.10%,16.66%
14593,05JUN2017,252,-0.98%,-0.18%,0.71,0.00,1.01%,1.10%,16.64%
14593,06JUN2017,252,0.34%,-0.22%,0.71,0.00,1.01%,1.10%,16.49%
14593,07JUN2017,252,0.60%,0.07%,0.71,0.00,1.01%,1.10%,16.32%
14593,08JUN2017,252,-0.24%,0.16%,0.71,0.00,1.01%,1.10%,16.33%
14593,09JUN2017,252,-3.88%,-0.05%,0.73,0.00,1.04%,1.13%,16.25%
14593,12JUN2017,252,-2.39%,-0.09%,0.72,0.00,1.05%,1.14%,15.23%
14593,13JUN2017,252,0.80%,0.53%,0.69,0.00,1.06%,1.14%,13.90%
14593,14JUN2017,252,-0.98%,-0.23%,0.70,0.00,1.06%,1.14%,14.06%
14593,15JUN2017,252,-0.60%,-0.30%,0.70,0.00,1.06%,1.14%,14.16%
14593,16JUN2017,252,-1.40%,0.06%,0.69,0.00,1.06%,1.15%,13.90%
14593,19JUN2017,252,2.86%,0.76%,0.70,0.00,1.06%,1.15%,14.20%
14593,20JUN2017,252,-0.91%,-0.75%,0.71,0.00,1.06%,1.15%,14.44%
14593,21JUN2017,252,0.59%,-0.08%,0.70,0.00,1.07%,1.15%,14.01%
14593,22JUN2017,252,-0.16%,0.08%,0.71,0.00,1.07%,1.15%,14.21%
14593,23JUN2017,252,0.45%,0.29%,0.69,0.00,1.06%,1.15%,14.28%
14593,26JUN2017,252,-0.31%,0.09%,0.67,0.00,1.07%,1.13%,11.47%
14593,27JUN2017,252,-1.43%,-0.75%,0.65,0.00,1.08%,1.13%,9.90%
14593,28JUN2017,252,1.46%,1.00%,0.64,0.00,1.08%,1.13%,9.00%
14593,29JUN2017,252,-1.47%,-0.81%,0.67,0.00,1.09%,1.14%,8.58%
14593,30JUN2017,252,0.24%,0.14%,0.65,0.00,1.09%,1.13%,7.54%
14593,03JUL2017,252,-0.36%,0.30%,0.65,0.00,1.09%,1.14%,7.43%
14593,05JUL2017,252,0.41%,0.01%,0.64,0.00,1.09%,1.13%,7.25%
14593,06JUL2017,252,-0.94%,-0.92%,0.65,0.00,1.09%,1.14%,7.48%
14593,07JUL2017,252,1.02%,0.64%,0.63,0.00,1.10%,1.14%,6.99%
14593,10JUL2017,252,0.61%,0.05%,0.65,0.00,1.10%,1.14%,7.03%
14593,11JUL2017,252,0.32%,0.02%,0.65,0.00,1.10%,1.14%,7.00%
14593,12JUL2017,252,0.14%,0.77%,0.65,0.00,1.10%,1.14%,6.88%
14593,13JUL2017,252,1.39%,0.17%,0.70,0.00,1.09%,1.14%,7.88%
14593,14JUL2017,252,0.86%,0.49%,0.69,0.00,1.09%,1.13%,7.93%
14593,17JUL2017,252,0.35%,0.00%,0.70,0.00,1.09%,1.13%,7.99%
14593,18JUL2017,252,0.35%,0.05%,0.70,0.00,1.08%,1.13%,8.18%
14593,19JUL2017,252,0.63%,0.60%,0.70,0.00,1.08%,1.13%,8.22%
14593,20JUL2017,252,-0.45%,0.00%,0.70,0.00,1.09%,1.13%,8.12%
14593,21JUL2017,252,-0.05%,-0.09%,0.70,0.00,1.08%,1.13%,8.22%
14593,24JUL2017,252,1.21%,-0.01%,0.69,0.00,1.09%,1.13%,8.08%
14593,25JUL2017,252,0.43%,0.35%,0.69,0.00,1.08%,1.13%,8.20%
14593,26JUL2017,252,0.47%,-0.01%,0.69,0.00,1.08%,1.13%,8.03%
14593,27JUL2017,252,-1.89%,-0.21%,0.70,0.00,1.02%,1.07%,9.41%
14593,28JUL2017,252,-0.70%,-0.11%,0.71,0.00,1.01%,1.07%,9.58%
14593,31JUL2017,252,-0.52%,-0.09%,0.71,0.00,1.01%,1.07%,9.62%
14593,01AUG2017,252,0.89%,0.24%,0.74,0.00,1.00%,1.06%,10.51%
14593,02AUG2017,252,4.73%,-0.10%,0.70,0.00,1.04%,1.09%,8.78%
14593,03AUG2017,252,-1.00%,-0.22%,0.71,0.00,1.04%,1.09%,9.15%
14593,04AUG2017,252,0.53%,0.20%,0.70,0.00,1.04%,1.09%,8.81%
14593,07AUG2017,252,1.55%,0.14%,0.69,0.00,1.05%,1.09%,8.32%
14593,08AUG2017,252,0.80%,-0.28%,0.67,0.00,1.05%,1.09%,7.85%
14593,09AUG2017,252,0.61%,-0.15%,0.64,0.00,1.05%,1.09%,7.31%
14593,10AUG2017,252,-3.17%,-1.44%,0.72,0.00,1.06%,1.11%,9.25%
14593,11AUG2017,252,1.39%,0.15%,0.71,0.00,1.07%,1.12%,8.91%
14593,14AUG2017,252,1.50%,0.98%,0.72,0.00,1.07%,1.12%,9.20%
14593,15AUG2017,252,1.09%,-0.15%,0.74,0.00,1.06%,1.12%,9.89%
14593,16AUG2017,252,-0.40%,0.22%,0.77,0.00,1.06%,1.12%,10.30%
14593,17AUG2017,252,-1.92%,-1.46%,0.79,0.00,1.06%,1.13%,11.27%
14593,18AUG2017,252,-0.23%,-0.12%,0.80,0.00,1.06%,1.13%,11.50%
14593,21AUG2017,252,-0.18%,0.09%,0.79,0.00,1.06%,1.13%,11.38%
14593,22AUG2017,252,1.63%,0.94%,0.80,0.00,1.06%,1.13%,11.70%
14593,23AUG2017,252,0.13%,-0.19%,0.80,0.00,1.06%,1.13%,11.80%
14593,24AUG2017,252,-0.44%,-0.12%,0.80,0.00,1.06%,1.13%,11.70%
14593,25AUG2017,252,0.37%,0.20%,0.79,0.00,1.06%,1.13%,11.46%
14593,28AUG2017,252,1.01%,0.03%,0.80,0.00,1.06%,1.13%,11.56%
14593,29AUG2017,252,0.89%,0.07%,0.80,0.00,1.06%,1.13%,11.74%
14593,30AUG2017,252,0.27%,0.46%,0.80,0.00,1.06%,1.13%,11.74%
14593,31AUG2017,252,0.40%,0.69%,0.79,0.00,1.06%,1.13%,11.78%
14593,01SEP2017,252,0.03%,0.29%,0.79,0.00,1.06%,1.13%,11.71%
14593,05SEP2017,252,-1.20%,-0.76%,0.79,0.00,1.06%,1.13%,11.59%
14593,06SEP2017,252,-0.10%,0.32%,0.80,0.00,1.06%,1.13%,11.78%
14593,07SEP2017,252,-0.40%,-0.00%,0.80,0.00,1.06%,1.13%,11.76%
14593,08SEP2017,252,-1.63%,-0.13%,0.64,0.00,1.08%,1.12%,7.65%
14593,11SEP2017,252,1.81%,1.03%,0.64,0.00,1.07%,1.12%,7.25%
14593,12SEP2017,252,-0.40%,0.36%,0.69,0.00,1.06%,1.11%,9.42%
14593,13SEP2017,252,-0.75%,0.06%,0.72,0.00,1.04%,1.10%,10.22%
14593,14SEP2017,252,-0.86%,-0.05%,0.77,-0.00,1.01%,1.08%,12.27%
14593,15SEP2017,252,1.01%,0.18%,0.76,-0.00,1.00%,1.07%,12.15%
14593,18SEP2017,252,-0.76%,0.20%,0.75,-0.00,1.00%,1.07%,12.10%
14593,19SEP2017,252,0.04%,0.11%,0.74,-0.00,1.00%,1.06%,11.81%
14593,20SEP2017,252,-1.68%,0.09%,0.75,-0.00,1.00%,1.07%,11.92%
14593,21SEP2017,252,-1.72%,-0.25%,0.79,-0.00,1.01%,1.08%,12.61%
14593,22SEP2017,252,-0.98%,0.11%,0.80,-0.00,1.01%,1.08%,12.50%
14593,25SEP2017,252,-0.88%,-0.19%,0.78,-0.00,1.01%,1.07%,11.98%
14593,26SEP2017,252,1.72%,0.02%,0.80,-0.00,1.01%,1.08%,12.34%
14593,27SEP2017,252,0.71%,0.50%,0.80,-0.00,1.01%,1.08%,12.48%
14593,28SEP2017,252,-0.62%,0.16%,0.79,-0.00,1.01%,1.08%,12.15%
14593,29SEP2017,252,0.55%,0.33%,0.80,-0.00,1.00%,1.07%,12.64%
14593,02OCT2017,252,-0.20%,0.46%,0.79,-0.00,1.00%,1.07%,12.65%
14593,03OCT2017,252,0.44%,0.25%,0.79,-0.00,1.00%,1.07%,12.70%
14593,04OCT2017,252,-0.65%,0.08%,0.79,-0.00,1.00%,1.07%,12.66%
14593,05OCT2017,252,1.24%,0.48%,0.79,-0.00,1.00%,1.08%,12.73%
14593,06OCT2017,252,-0.06%,-0.10%,0.79,-0.00,1.00%,1.07%,12.84%
14593,09OCT2017,252,0.35%,-0.20%,0.79,-0.00,1.00%,1.07%,12.78%
14593,10OCT2017,252,0.04%,0.27%,0.82,-0.00,0.99%,1.07%,14.20%
14593,11OCT2017,252,0.42%,0.19%,0.84,-0.00,0.99%,1.07%,14.63%
14593,12OCT2017,252,-0.35%,-0.15%,0.87,-0.00,0.98%,1.07%,15.78%
14593,13OCT2017,252,0.63%,0.09%,0.87,-0.00,0.98%,1.07%,15.63%
14593,16OCT2017,252,1.84%,0.10%,0.87,-0.00,0.99%,1.07%,15.77%
14593,17OCT2017,252,0.37%,-0.02%,0.87,-0.00,0.99%,1.07%,15.73%
14593,18OCT2017,252,-0.44%,0.10%,0.88,-0.00,0.99%,1.08%,15.91%
14593,19OCT2017,252,-2.37%,-0.01%,0.88,-0.00,1.00%,1.09%,15.31%
14593,20OCT2017,252,0.17%,0.42%,0.88,-0.00,1.00%,1.09%,15.28%
14593,23OCT2017,252,-0.05%,-0.43%,0.88,-0.00,1.00%,1.09%,15.31%
14593,24OCT2017,252,0.60%,0.17%,0.87,-0.00,1.00%,1.09%,15.06%
14593,25OCT2017,252,-0.44%,-0.54%,0.88,-0.00,1.00%,1.09%,15.37%
14593,26OCT2017,252,0.64%,0.15%,0.82,-0.00,1.00%,1.08%,13.74%
14593,27OCT2017,252,3.58%,0.76%,0.83,-0.00,1.02%,1.09%,13.33%
14593,30OCT2017,252,2.25%,-0.34%,0.83,-0.00,1.02%,1.10%,13.48%
14593,31OCT2017,252,1.39%,0.20%,0.82,-0.00,1.03%,1.10%,13.03%
14593,01NOV2017,252,-1.27%,0.08%,0.77,-0.00,1.04%,1.10%,11.42%
14593,02NOV2017,252,0.73%,0.03%,0.80,-0.00,1.03%,1.10%,12.06%
14593,03NOV2017,252,2.61%,0.29%,0.78,-0.00,1.04%,1.11%,11.38%
14593,06NOV2017,252,1.01%,0.21%,0.81,-0.00,1.04%,1.11%,12.12%
14593,07NOV2017,252,0.32%,-0.18%,0.83,-0.00,1.04%,1.10%,11.72%
14593,08NOV2017,252,0.82%,0.14%,0.81,-0.00,1.05%,1.11%,10.52%
14593,09NOV2017,252,-0.20%,-0.36%,0.86,-0.00,1.04%,1.11%,11.43%
14593,10NOV2017,252,-0.33%,-0.03%,0.96,-0.00,1.01%,1.09%,14.58%
14593,13NOV2017,252,-0.40%,0.02%,0.96,-0.00,1.01%,1.09%,14.63%
14593,14NOV2017,252,-1.51%,-0.26%,1.06,-0.00,0.98%,1.08%,17.84%
14593,15NOV2017,252,-1.32%,-0.49%,1.06,-0.00,0.98%,1.08%,17.43%
14593,16NOV2017,252,1.19%,0.93%,0.99,-0.00,0.99%,1.07%,15.66%
14593,17NOV2017,252,-0.56%,-0.09%,0.98,-0.00,0.99%,1.07%,15.34%
14593,20NOV2017,252,-0.10%,0.18%,0.97,-0.00,0.99%,1.07%,15.10%
14593,21NOV2017,252,1.86%,0.65%,0.98,-0.00,0.99%,1.08%,15.15%
14593,22NOV2017,252,1.05%,-0.01%,1.00,-0.00,0.99%,1.08%,15.78%
14593,24NOV2017,252,0.01%,0.22%,1.02,-0.00,0.99%,1.08%,16.07%
14593,27NOV2017,252,-0.50%,-0.16%,1.01,-0.00,0.99%,1.08%,15.92%
14593,28NOV2017,252,-0.59%,0.88%,0.99,-0.00,0.99%,1.08%,15.44%
14593,29NOV2017,252,-2.07%,-0.07%,0.91,-0.00,1.01%,1.09%,13.01%
14593,30NOV2017,252,1.40%,0.72%,0.90,-0.00,1.02%,1.09%,12.77%
14593,01DEC2017,252,-0.47%,-0.11%,0.89,-0.00,1.02%,1.09%,12.33%
14593,04DEC2017,252,-0.73%,-0.17%,0.90,-0.00,1.02%,1.09%,12.72%
14593,05DEC2017,252,-0.09%,-0.42%,0.94,-0.00,1.01%,1.09%,13.62%
14593,06DEC2017,252,-0.37%,-0.14%,0.93,-0.00,1.01%,1.09%,12.89%
14593,07DEC2017,252,0.18%,0.40%,0.94,-0.00,1.02%,1.09%,12.52%
14593,08DEC2017,252,0.03%,0.51%,0.90,-0.00,1.02%,1.08%,11.32%
14593,11DEC2017,252,1.95%,0.28%,0.92,-0.00,1.02%,1.09%,11.82%
14593,12DEC2017,252,-0.56%,0.07%,0.92,-0.00,1.02%,1.09%,11.88%
14593,13DEC2017,252,0.33%,0.05%,0.94,-0.00,1.01%,1.08%,12.74%
14593,14DEC2017,252,-0.03%,-0.44%,0.95,-0.00,1.01%,1.08%,12.84%
14593,15DEC2017,252,1.02%,0.80%,0.95,-0.00,1.01%,1.08%,13.41%
14593,18DEC2017,252,1.41%,0.68%,0.97,-0.00,1.01%,1.09%,13.99%
14593,19DEC2017,252,-1.07%,-0.34%,0.97,-0.00,1.01%,1.09%,13.77%
14593,20DEC2017,252,-0.11%,-0.01%,0.97,-0.00,1.01%,1.09%,13.82%
14593,21DEC2017,252,0.38%,0.25%,0.97,-0.00,1.01%,1.09%,13.84%
14593,22DEC2017,252,0.00%,-0.02%,0.96,-0.00,1.01%,1.09%,13.64%
14593,26DEC2017,252,-2.54%,-0.02%,0.97,-0.00,1.02%,1.10%,13.65%
14593,27DEC2017,252,0.02%,0.08%,0.98,-0.00,1.02%,1.10%,13.90%
14593,28DEC2017,252,0.28%,0.25%,0.98,-0.00,1.02%,1.10%,13.84%
14593,29DEC2017,252,-1.08%,-0.48%,0.97,-0.00,1.03%,1.10%,13.54%
14593,02JAN2018,252,1.79%,0.85%,0.99,-0.00,1.02%,1.11%,14.23%
14593,03JAN2018,252,-0.02%,0.59%,0.98,-0.00,1.03%,1.11%,13.96%
14593,04JAN2018,252,0.46%,0.40%,1.02,-0.00,1.02%,1.11%,14.93%
14593,05JAN2018,252,1.14%,0.58%,1.02,-0.00,1.02%,1.11%,15.08%
14593,08JAN2018,252,-0.37%,0.18%,1.02,-0.00,1.02%,1.11%,15.30%
14593,09JAN2018,252,-0.01%,0.09%,1.03,-0.00,1.02%,1.11%,15.56%
14593,10JAN2018,252,-0.02%,-0.15%,1.03,-0.00,1.02%,1.11%,15.65%
14593,11JAN2018,252,0.57%,0.83%,1.02,-0.00,1.02%,1.11%,15.71%
14593,12JAN2018,252,1.03%,0.61%,1.03,-0.00,1.01%,1.11%,16.08%
14593,16JAN2018,252,-0.51%,-0.44%,1.01,-0.00,1.02%,1.11%,15.86%
14593,17JAN2018,252,1.65%,0.86%,1.02,-0.00,1.02%,1.11%,15.80%
14593,18JAN2018,252,0.09%,-0.20%,1.02,-0.00,1.02%,1.11%,16.02%
14593,19JAN2018,252,-0.45%,0.54%,1.00,-0.00,1.02%,1.11%,15.42%
14593,22JAN2018,252,-0.82%,0.76%,0.94,-0.00,1.03%,1.11%,14.05%
14593,23JAN2018,252,0.02%,0.26%,0.93,-0.00,1.03%,1.11%,13.84%
14593,24JAN2018,252,-1.59%,-0.09%,0.96,-0.00,1.03%,1.12%,14.38%
14593,25JAN2018,252,-1.79%,0.01%,0.90,-0.00,1.05%,1.12%,12.32%
14593,26JAN2018,252,0.23%,1.00%,0.90,-0.00,1.05%,1.12%,12.21%
14593,29JAN2018,252,-2.07%,-0.69%,0.94,-0.00,1.05%,1.13%,13.43%
14593,30JAN2018,252,-0.59%,-1.02%,0.94,-0.00,1.05%,1.13%,13.50%
14593,31JAN2018,252,0.28%,0.01%,0.92,-0.00,1.05%,1.13%,13.05%
14593,01FEB2018,252,0.21%,-0.03%,0.92,-0.00,0.99%,1.07%,14.38%
14593,02FEB2018,252,-4.34%,-2.09%,1.23,-0.00,0.93%,1.11%,29.41%
14593,05FEB2018,252,-2.50%,-3.81%,1.08,-0.00,0.94%,1.12%,28.85%
14593,06FEB2018,252,4.18%,1.53%,0.97,-0.00,1.02%,1.15%,20.43%
14593,07FEB2018,252,-2.14%,-0.42%,1.04,-0.00,1.01%,1.15%,23.60%
14593,08FEB2018,252,-2.75%,-3.47%,1.01,-0.00,1.01%,1.17%,24.52%
14593,09FEB2018,252,1.22%,1.23%,1.01,-0.00,1.02%,1.17%,23.68%
14593,12FEB2018,252,4.03%,1.32%,1.11,-0.00,1.01%,1.19%,28.45%
14593,13FEB2018,252,1.00%,0.29%,1.13,-0.00,1.00%,1.19%,29.67%
14593,14FEB2018,252,1.84%,1.44%,1.12,-0.00,1.00%,1.20%,30.48%
14593,15FEB2018,252,3.36%,1.11%,1.18,-0.00,0.99%,1.21%,33.86%
14593,16FEB2018,252,-0.32%,0.04%,1.18,-0.00,0.99%,1.21%,33.76%
14593,20FEB2018,252,-0.34%,-0.63%,1.17,-0.00,0.99%,1.21%,33.59%
14593,21FEB2018,252,-0.45%,-0.44%,1.17,-0.00,0.99%,1.21%,33.61%
14593,22FEB2018,252,0.84%,0.02%,1.18,-0.00,0.99%,1.22%,34.03%
14593,23FEB2018,252,1.74%,1.47%,1.18,-0.00,0.98%,1.22%,35.05%
14593,26FEB2018,252,1.98%,1.00%,1.19,-0.00,0.98%,1.22%,35.63%
14593,27FEB2018,252,-0.32%,-1.26%,1.17,-0.00,0.99%,1.23%,35.18%
14593,28FEB2018,252,-0.15%,-1.11%,1.12,-0.00,1.00%,1.23%,33.60%
14593,01MAR2018,252,-1.75%,-1.08%,1.13,-0.00,0.99%,1.22%,34.91%
14593,02MAR2018,252,0.69%,0.59%,1.13,-0.00,0.99%,1.22%,34.99%
14593,05MAR2018,252,0.35%,1.01%,1.12,-0.00,0.99%,1.22%,35.19%
14593,06MAR2018,252,-0.08%,0.42%,1.11,-0.00,0.99%,1.22%,34.96%
14593,07MAR2018,252,-0.93%,0.05%,1.11,-0.00,0.99%,1.23%,34.82%
14593,08MAR2018,252,1.09%,0.36%,1.12,-0.00,0.98%,1.23%,35.75%
14593,09MAR2018,252,1.72%,1.58%,1.12,-0.00,0.98%,1.23%,36.35%
14593,12MAR2018,252,0.97%,-0.02%,1.13,-0.00,0.98%,1.23%,36.76%
14593,13MAR2018,252,-0.96%,-0.62%,1.13,-0.00,0.98%,1.23%,37.11%
14593,14MAR2018,252,-0.85%,-0.46%,1.14,-0.00,0.98%,1.24%,37.40%
14593,15MAR2018,252,0.12%,-0.22%,1.13,-0.00,0.98%,1.23%,37.31%
14593,16MAR2018,252,-0.35%,0.24%,1.14,-0.00,0.98%,1.23%,37.51%
14593,19MAR2018,252,-1.53%,-1.29%,1.14,-0.00,0.98%,1.24%,37.69%
14593,20MAR2018,252,-0.03%,0.13%,1.17,-0.00,0.96%,1.24%,39.28%
14593,21MAR2018,252,-2.27%,0.04%,1.23,-0.00,0.95%,1.24%,42.03%
14593,22MAR2018,252,-1.41%,-2.39%,1.18,-0.00,0.94%,1.25%,42.45%
14593,23MAR2018,252,-2.32%,-1.93%,1.18,-0.00,0.94%,1.25%,43.33%
14593,26MAR2018,252,4.75%,2.43%,1.16,-0.00,1.01%,1.29%,38.41%
14593,27MAR2018,252,-2.56%,-1.66%,1.15,-0.00,1.03%,1.30%,37.49%
14593,28MAR2018,252,-1.10%,-0.26%,1.15,-0.00,1.02%,1.29%,37.40%
14593,29MAR2018,252,0.78%,1.35%,1.16,-0.00,1.03%,1.29%,37.15%
14593,02APR2018,252,-0.66%,-2.14%,1.16,-0.00,1.03%,1.30%,37.31%
14593,03APR2018,252,1.03%,1.15%,1.16,-0.00,1.03%,1.30%,37.15%
14593,04APR2018,252,1.91%,1.04%,1.18,-0.00,1.02%,1.30%,39.02%
14593,05APR2018,252,0.69%,0.74%,1.19,-0.00,1.01%,1.30%,39.27%
14593,06APR2018,252,-2.56%,-2.00%,1.19,-0.00,1.02%,1.31%,39.53%
14593,09APR2018,252,0.99%,0.29%,1.19,-0.00,1.02%,1.31%,39.28%
14593,10APR2018,252,1.88%,1.64%,1.19,-0.00,1.02%,1.32%,39.68%
14593,11APR2018,252,-0.47%,-0.38%,1.18,-0.00,1.02%,1.32%,39.54%
14593,12APR2018,252,0.99%,0.69%,1.18,-0.00,1.03%,1.32%,39.23%
14593,13APR2018,252,0.34%,-0.31%,1.19,-0.00,1.02%,1.32%,39.96%
14593,16APR2018,252,0.62%,0.80%,1.19,-0.00,1.02%,1.32%,40.08%
14593,17APR2018,252,1.38%,1.03%,1.19,-0.00,1.01%,1.32%,40.83%
14593,18APR2018,252,-0.22%,0.16%,1.19,-0.00,1.01%,1.32%,40.79%
14593,19APR2018,252,-2.83%,-0.54%,1.21,-0.00,1.02%,1.33%,41.83%
14593,20APR2018,252,-4.10%,-0.75%,1.25,-0.00,1.02%,1.36%,43.32%
14593,23APR2018,252,-0.29%,-0.04%,1.26,-0.00,1.02%,1.36%,43.29%
14593,24APR2018,252,-1.39%,-1.14%,1.26,-0.00,1.02%,1.36%,43.39%
14593,25APR2018,252,0.44%,0.08%,1.26,-0.00,1.03%,1.36%,43.04%
14593,26APR2018,252,0.35%,0.90%,1.26,-0.00,1.02%,1.36%,43.08%
14593,27APR2018,252,-1.16%,0.07%,1.26,-0.00,1.03%,1.36%,42.93%
14593,30APR2018,252,1.81%,-0.73%,1.24,-0.00,1.04%,1.36%,41.94%
14593,01MAY2018,252,2.32%,0.22%,1.23,-0.00,1.05%,1.37%,40.54%
14593,02MAY2018,252,4.42%,-0.56%,1.20,-0.00,1.10%,1.39%,37.43%
14593,03MAY2018,252,0.18%,-0.23%,1.20,-0.00,1.10%,1.39%,37.49%
14593,04MAY2018,252,3.92%,1.23%,1.22,-0.00,1.11%,1.41%,38.40%
14593,07MAY2018,252,0.72%,0.41%,1.22,-0.00,1.10%,1.41%,38.80%
14593,08MAY2018,252,0.48%,0.04%,1.22,-0.00,1.09%,1.40%,39.28%
14593,09MAY2018,252,0.70%,0.86%,1.22,-0.00,1.09%,1.40%,39.47%
14593,10MAY2018,252,1.43%,0.86%,1.22,-0.00,1.08%,1.40%,40.11%
14593,11MAY2018,252,-0.38%,0.15%,1.22,-0.00,1.08%,1.40%,40.15%
14593,14MAY2018,252,-0.23%,0.08%,1.22,-0.00,1.08%,1.40%,40.34%
14593,15MAY2018,252,-0.91%,-0.58%,1.22,-0.00,1.08%,1.40%,40.42%
14593,16MAY2018,252,0.93%,0.48%,1.22,-0.00,1.08%,1.40%,40.24%
14593,17MAY2018,252,-0.63%,0.03%,1.20,-0.00,1.08%,1.38%,39.18%
14593,18MAY2018,252,-0.36%,-0.22%,1.21,-0.00,1.07%,1.38%,40.03%
14593,21MAY2018,252,0.71%,0.70%,1.22,-0.00,1.07%,1.38%,40.00%
14593,22MAY2018,252,-0.25%,-0.35%,1.22,-0.00,1.07%,1.38%,39.82%
14593,23MAY2018,252,0.64%,0.23%,1.22,-0.00,1.07%,1.38%,39.68%
14593,24MAY2018,252,-0.11%,-0.18%,1.22,-0.00,1.07%,1.38%,39.79%
14593,25MAY2018,252,0.23%,-0.22%,1.22,-0.00,1.08%,1.38%,39.37%
14593,29MAY2018,252,-0.36%,-1.00%,1.22,-0.00,1.08%,1.38%,39.39%
14593,30MAY2018,252,-0.21%,1.31%,1.23,-0.00,1.07%,1.38%,39.62%
14593,31MAY2018,252,-0.34%,-0.65%,1.23,-0.00,1.07%,1.38%,39.94%
14593,01JUN2018,252,1.80%,0.97%,1.24,-0.00,1.07%,1.39%,40.21%
14593,04JUN2018,252,0.84%,0.45%,1.24,-0.00,1.07%,1.38%,40.15%
